,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,y intercept
Alcohol & Hepatitis B & Military,0.21006670033558472,0.2167565797220511,Hepatitis B,0.9192100775890573,Military,0.053907046807787816,Alcohol,0.2506400990611425,60.781490797873346
Diphtheria & Military & Total Expenditure,0.15596964611309194,0.21674724506269039,Diphtheria,0.15213250114029347,Military,0.12059817958676078,Total Expenditure,0.4891133420294238,53.79221160113909
Alcohol & Measles & Population,0.16707281665893814,0.21660127754672887,Population,0.8779479560497541,Measles,-1.276476726961738e-05,Alcohol,-9.049197640372886e-10,65.6300821780089
Gdp & Military & Under-Five Deaths,0.22628206226560377,0.2165222354328189,Gdp,0.0003313313283520168,Military,-0.09360502365086489,Under-Five Deaths,-0.007447839019747743,68.50117326070938
Alcohol & Military & Polio,0.25446159786260436,0.21605870841679142,Polio,0.8144027547470943,Military,0.29596480602829967,Alcohol,0.10827903728707011,55.97710399095681
Diphtheria & Infant Deaths & Under-Five Deaths,0.2211182526999257,0.21576629246457768,Infant Deaths,0.12632290112226383,Diphtheria,0.20729415607774515,Under-Five Deaths,-0.16290183248570422,59.533003320183575
Diphtheria & Fdi & Under-Five Deaths,0.16273661245068127,0.21547844177218722,Fdi,0.14231951164580423,Diphtheria,0.0348943531730163,Under-Five Deaths,-0.0068526425164195034,58.18514436753321
Infant Deaths & Percentage Expenditure & Population,0.19852011387642554,0.21514491132214453,Infant Deaths,-0.016206468540844437,Population,0.0018034614594103643,Percentage Expenditure,1.6577870654141055e-08,68.87117618214256
Gdp & Measles & Total Expenditure,0.20935253118590516,0.21381318597473845,Gdp,0.00030451430250906405,Total Expenditure,-5.33669497584007e-05,Measles,0.4008641960171954,65.7672740046583
Fdi & Thinness 1-19 Years & Total Expenditure,0.26653775133364577,0.2119303789221847,Fdi,0.02004862123820162,Thinness 1-19 Years,-1.0015354992028884,Total Expenditure,0.19225707289526217,73.41440270640221
Alcohol & Diphtheria & Population,0.2862853417065552,0.21150978611517293,Population,0.7886204210718172,Diphtheria,0.14846712817620528,Alcohol,1.6287542425885704e-09,53.30196235222462
Diphtheria & Infant Deaths & Total Expenditure,0.1702661378059429,0.2113619658385092,Infant Deaths,0.15352356140952694,Diphtheria,-0.007536582189391272,Total Expenditure,0.4477774156160859,54.24293785626387
Diphtheria & Measles & Total Expenditure,0.1605995061500345,0.2103541513374214,Diphtheria,0.16412229676707235,Total Expenditure,-4.0315660958958595e-05,Measles,0.4329037944587793,53.275853589234835
Diphtheria & Fdi & Military,0.14859625426383027,0.20921629245345164,Fdi,0.16143859507481,Military,0.04425321171576762,Diphtheria,0.02774316016469133,55.70896482862884
Alcohol & Military & Population,0.17217754269965124,0.20843930831180169,Alcohol,0.9252928447603699,Military,0.20675656716104526,Population,-3.462989339730882e-10,65.01295290909144
Alcohol & Infant Deaths & Population,0.2096513931380588,0.20736458303142336,Infant Deaths,0.8709696243772037,Population,-0.015891437323386746,Alcohol,1.5771268995629084e-08,66.03826378224342
Alcohol & Population & Under-Five Deaths,0.22500740879458558,0.2071449505797679,Population,0.8558459079757397,Under-Five Deaths,2.3716307913081586e-08,Alcohol,-0.015734559163752684,66.18149753685131
Diphtheria & Fdi & Percentage Expenditure,0.3126939933176326,0.20703396037790844,Fdi,0.17370644349620934,Diphtheria,0.030779780060051637,Percentage Expenditure,0.0016190782449182622,53.55922882927658
Alcohol & Gdp & Population,0.28116741830024183,0.20695692101449936,Alcohol,0.6951670462557978,Population,0.0002220071705515123,Gdp,-1.5086515430743751e-09,65.28680113664122
Gdp & Measles & Military,0.1966258325227258,0.20602910924067996,Gdp,0.00033168204557748875,Military,-2.5880570457036012e-05,Measles,0.17962123242876293,67.46225918944384
Alcohol & Hepatitis B & Measles,0.21478352150779947,0.20516696753262853,Measles,0.872946194672272,Hepatitis B,0.0625487385413246,Alcohol,-3.0334719334737525e-05,60.56947619164251
Fdi & Military & Thinness 1-19 Years,0.2658481310419083,0.20481725138491513,Fdi,0.021890641374530884,Military,0.19618363812175443,Thinness 1-19 Years,-1.050410251915338,74.29385993353381
Fdi & Percentage Expenditure & Under-Five Deaths,0.20308859801008905,0.20407793577105426,Fdi,0.027689666703374888,Under-Five Deaths,0.0016715028405836128,Percentage Expenditure,-0.008132606766331471,68.93029118086403
Hepatitis B & Percentage Expenditure & Polio,0.29304905916914714,0.20402409439814073,Polio,0.03589813437088736,Hepatitis B,0.001835433908323733,Percentage Expenditure,0.11516948783432952,55.871065772016244
Alcohol & Fdi & Total Expenditure,0.19207158935423918,0.20368828752590729,Alcohol,0.8581967012130551,Fdi,0.02629148028109346,Total Expenditure,0.4835142741312708,62.637844777964084
Infant Deaths & Military & Percentage Expenditure,0.1820690878536092,0.2034372604951301,Infant Deaths,-0.011702727648796077,Military,-0.05303479406295945,Percentage Expenditure,0.0018263908392535597,68.68700454816741
Military & Thinness 1-19 Years & Thinness 5-9 Years,0.27830529016497507,0.2030917871054181,Thinness 5-9 Years,0.17268529665999996,Military,-0.5238212900522742,Thinness 1-19 Years,-0.5542125560542271,74.76072921097655
Hepatitis B & Military & Percentage Expenditure,0.22167799318990092,0.20298855418421816,Hepatitis B,0.07714599063255312,Military,0.05118238970053561,Percentage Expenditure,0.0019273148443704965,61.98342881342684
Gdp & Population & Under-Five Deaths,0.24684365112135362,0.20226295608013767,Population,0.0003194297386336548,Gdp,2.202410239011427e-08,Under-Five Deaths,-0.01473967654094266,68.60154111570147
Gdp & Population & Total Expenditure,0.21225788794209421,0.20205297133026845,Population,0.0003130227819637623,Gdp,-9.331289024811801e-11,Total Expenditure,0.45657640201730015,65.26137444407726
Fdi & Gdp & Percentage Expenditure,0.2055845789412646,0.20190101460614643,Percentage Expenditure,0.0224979567713377,Fdi,0.000477496310502547,Gdp,-0.0009766784755059277,67.66623577022989
Diphtheria & Measles & Population,0.13711366228150057,0.20176914089226816,Population,0.15337093989236963,Diphtheria,-5.518923488589759e-05,Measles,1.1418008479416948e-09,57.09774910597554
Hepatitis B & Thinness 5-9 Years & Under-Five Deaths,0.2944656354202442,0.20073597931906995,Under-Five Deaths,0.0441347724583618,Thinness 5-9 Years,-1.1295558304704763,Hepatitis B,0.006334095693480091,71.36677294771124
Alcohol & Population & Total Expenditure,0.18590527778034538,0.20055118096179192,Alcohol,0.9088349616075094,Population,2.570146855851966e-11,Total Expenditure,0.38865347948747564,62.8570477239046
Diphtheria & Polio & Total Expenditure,0.18993085274533006,0.19949592793874293,Diphtheria,0.1033058580215307,Total Expenditure,0.08189270062663681,Polio,0.539960347898859,51.137819244179234
Infant Deaths & Population & Thinness 1-19 Years,0.2807327730461865,0.1990769736026411,Infant Deaths,-0.006008854034568145,Thinness 1-19 Years,2.349956972170325e-08,Population,-1.08145760902594,74.85979740965577
Diphtheria & Fdi & Population,0.1485676940185865,0.19879236693430088,Fdi,0.16467729501869383,Population,0.03692302128836905,Diphtheria,-1.1328605276084147e-09,55.32501750270552
Diphtheria & Fdi & Infant Deaths,0.16892727949348574,0.19838053317018622,Infant Deaths,0.15195958575779242,Fdi,0.037270965255257485,Diphtheria,-0.008000226571072397,57.14855067282555
Percentage Expenditure & Population & Under-Five Deaths,0.21829226679431757,0.19800668656179787,Population,0.001790647389403844,Under-Five Deaths,1.919408441484539e-08,Percentage Expenditure,-0.01432907983466097,68.76094330850447
Gdp & Infant Deaths & Percentage Expenditure,0.2273177048136471,0.19779632384018572,Infant Deaths,0.0004368645085589417,Gdp,-0.00961036246059183,Percentage Expenditure,-0.0008080855215287872,68.00283489663437
Alcohol & Fdi & Infant Deaths,0.20469199638185398,0.19708704246117115,Infant Deaths,0.8716346649151352,Fdi,0.03597891227731917,Alcohol,-0.008096192320099074,65.72207226106842
Infant Deaths & Polio & Under-Five Deaths,0.2172468737461739,0.19665364589415713,Infant Deaths,0.217053897151145,Polio,0.113764643597314,Under-Five Deaths,-0.1683147937548037,60.79252272631399
Alcohol & Diphtheria & Under-Five Deaths,0.3087105671892495,0.19570658329681323,Diphtheria,0.785283908992578,Under-Five Deaths,0.12578417753677668,Alcohol,-0.007244153347343518,55.61802789796936
Population & Thinness 1-19 Years & Under-Five Deaths,0.28774837202628056,0.1956053705630203,Thinness 1-19 Years,2.2953287071836112e-08,Population,-1.1095973066464448,Under-Five Deaths,-0.0038003755550668483,74.82961180155502
Infant Deaths & Polio & Total Expenditure,0.15334005996664157,0.19523436857929022,Infant Deaths,-0.006399847732959854,Total Expenditure,0.1312035669333832,Polio,0.5030490477611567,56.0503822025139
Hepatitis B & Percentage Expenditure & Under-Five Deaths,0.24508722393212223,0.19503136618572267,Under-Five Deaths,0.07118313536687526,Hepatitis B,0.0019236552238343484,Percentage Expenditure,-0.005445316361629447,63.05410321786931
Gdp & Military & Population,0.1996773781925517,0.19473663449898515,Population,0.0003250789408469659,Military,0.11304049396594651,Gdp,-2.331835363689194e-09,67.7388291770444
Gdp & Total Expenditure & Under-Five Deaths,0.24256866569390126,0.19342524395145466,Gdp,0.00033430522327900116,Total Expenditure,0.39337616637999395,Under-Five Deaths,-0.008286054759658268,65.8381886754457
Gdp & Infant Deaths & Military,0.224899138015618,0.19081404056620144,Infant Deaths,0.00033855206938720187,Military,-0.00927827182534687,Gdp,-0.014779689126164234,68.16213909706188
Measles & Percentage Expenditure & Population,0.16535245872072302,0.1907607196976434,Population,-3.90863027469791e-05,Measles,0.0018294243315005246,Percentage Expenditure,-9.063771937850573e-10,68.42229401723088
Gdp & Hepatitis B & Infant Deaths,0.2634367611667171,0.1900809945878903,Infant Deaths,0.00034818722572702883,Gdp,0.07413215172744024,Hepatitis B,-0.0059328547870834275,61.96972844424589
Fdi & Thinness 5-9 Years & Total Expenditure,0.2760440978371608,0.18860225826747876,Fdi,0.01630030718512401,Thinness 5-9 Years,-1.0190569814751653,Total Expenditure,0.2133749901965386,73.36213687777905
Military & Percentage Expenditure & Polio,0.2826591996224085,0.18800902911941578,Polio,0.2645818826751742,Military,0.001989522775055849,Percentage Expenditure,0.12339593611954267,57.68856495661083
Infant Deaths & Percentage Expenditure & Total Expenditure,0.20432000354276636,0.1879947283829283,Infant Deaths,-0.008304123347679562,Total Expenditure,0.0018387829442498027,Percentage Expenditure,0.4389612216968678,66.06949686908636
Gdp & Percentage Expenditure & Under-Five Deaths,0.23983856842602458,0.18752371323833872,Gdp,0.0004943759058926519,Under-Five Deaths,-0.001103643847463643,Percentage Expenditure,-0.008750987342506882,68.07235652513526
Measles & Percentage Expenditure & Total Expenditure,0.18370769277724874,0.18732857687185522,Total Expenditure,-3.545958483996793e-05,Measles,0.0018443320314481767,Percentage Expenditure,0.40003205057642915,66.13032954925937
Fdi & Hepatitis B & Percentage Expenditure,0.239132784380481,0.18729968642365746,Fdi,0.031430684114237564,Hepatitis B,0.07960883306478395,Percentage Expenditure,0.0019030569821198717,61.80372803833773
Gdp & Military & Percentage Expenditure,0.20257251950005042,0.18710144708151433,Percentage Expenditure,0.00045617819634668355,Military,-0.003003543974280228,Gdp,-0.0008929740240547659,67.54009996112387
Gdp & Percentage Expenditure & Total Expenditure,0.22067445757667326,0.18632342134406932,Percentage Expenditure,0.00042128587366786367,Gdp,-0.0006257576702280883,Total Expenditure,0.4146281663267396,65.27297094144873
Military & Percentage Expenditure & Total Expenditure,0.17977746140595308,0.1852670502071554,Percentage Expenditure,0.005012681055495135,Military,0.001894130337472985,Total Expenditure,0.28433655331872854,66.66872886223742
Fdi & Gdp & Military,0.20552071475513045,0.18364838798103977,Fdi,0.023040646884413245,Military,0.00031984217098072115,Gdp,0.31201359013560537,66.99318480058491
Alcohol & Fdi & Measles,0.19280084134464504,0.17950171382573743,Fdi,0.9049023112650044,Measles,0.024622044979203003,Alcohol,-5.9955100342935774e-05,65.39128477207103
Measles & Percentage Expenditure & Under-Five Deaths,0.20468945133880645,0.17918492206534553,Under-Five Deaths,2.4639312642806364e-05,Measles,0.002081473839663393,Percentage Expenditure,-0.008304500130557066,68.55103811030085
Fdi & Infant Deaths & Percentage Expenditure,0.20501882973788832,0.1775300647992918,Infant Deaths,0.020567806509710167,Fdi,-0.010498493576532266,Percentage Expenditure,0.001827691507838125,68.74466224709607
Alcohol & Infant Deaths & Military,0.20581205564732108,0.17682020919766872,Infant Deaths,0.9253907026104065,Military,-0.00988733913245194,Alcohol,0.35464756463697644,65.0405696149186
Infant Deaths & Measles & Percentage Expenditure,0.19753741586275864,0.17681206974162766,Infant Deaths,-0.01345653671498592,Measles,3.4508773040000206e-05,Percentage Expenditure,0.001958660619310933,68.8453492287707
Hepatitis B & Infant Deaths & Percentage Expenditure,0.24017598560467565,0.17657953297785633,Infant Deaths,0.07172320139322347,Hepatitis B,-0.0064571021455709435,Percentage Expenditure,0.0021946992680398755,62.927006801305396
Diphtheria & Hepatitis B & Military,0.14267330769477682,0.1752697766839577,Diphtheria,0.16087680174746094,Military,-0.0007365598850443657,Hepatitis B,-0.10191271440606532,56.39744542357585
Percentage Expenditure & Population & Total Expenditure,0.18484467280314443,0.17420060171919638,Percentage Expenditure,0.0018699909518903248,Population,-1.9705153590028966e-09,Total Expenditure,0.53537246980894,65.14077292399762
Alcohol & Fdi & Under-Five Deaths,0.22232898988262817,0.17405568929803983,Fdi,0.9159097882663856,Under-Five Deaths,0.03033492992482909,Alcohol,-0.008586983067771468,65.48049430984373
Fdi & Gdp & Total Expenditure,0.2256056327683037,0.17334460603068214,Fdi,0.01996003230896488,Gdp,0.0003238791863163281,Total Expenditure,0.414647912904528,65.26847036998892
Alcohol & Fdi & Population,0.19095351926823811,0.17325774226944746,Alcohol,0.9276694413591046,Fdi,0.03592856360833483,Population,-4.252580995678379e-10,65.22101270390449
Diphtheria & Hepatitis B & Polio,0.17794897487381656,0.17313936643406636,Diphtheria,0.12235726215079375,Polio,-0.00814163488572723,Hepatitis B,0.07550868735004085,53.85015355353934
Gdp & Military & Total Expenditure,0.21972689956631716,0.17256223246466798,Gdp,0.00030481186580364974,Military,0.03145494038361257,Total Expenditure,0.507456053445319,64.9452589127245
Alcohol & Military & Total Expenditure,0.19864710464633584,0.1700751012729318,Alcohol,0.8969443082378639,Military,0.20649160890088514,Total Expenditure,0.4264946424174376,62.6484228872168
Hepatitis B & Infant Deaths & Under-Five Deaths,0.1519292912423097,0.16999242979325102,Infant Deaths,0.04392935249468536,Under-Five Deaths,0.2609877100284225,Hepatitis B,-0.20274948190199013,66.94140781709932
Military & Polio & Population,0.11076166960036792,0.16985895059230238,Population,-0.006283137837300219,Military,0.13371635988357203,Polio,-1.9385873184507574e-09,58.9225875991692
Fdi & Military & Polio,0.13057419895635491,0.16844333423498425,Fdi,0.034940210378649236,Military,0.061356926435299775,Polio,0.13477818773508726,58.2739398220907
Military & Percentage Expenditure & Population,0.1703296913631661,0.16795535488552873,Percentage Expenditure,0.17256903750108915,Military,0.0018717448806057518,Population,-2.5799907583598514e-09,68.22229170740582
Diphtheria & Infant Deaths & Measles,0.1635271771326997,0.16768682939538726,Infant Deaths,0.15210052225828735,Diphtheria,-0.010319751240127925,Measles,1.8352004806052383e-05,57.12521591555344
Measles & Military & Percentage Expenditure,0.17292268244164033,0.16687055648949678,Measles,-4.129258317417915e-05,Military,-0.11679519033693268,Percentage Expenditure,0.0019133567937111434,68.5485060651368
Alcohol & Measles & Military,0.18995805458052795,0.16686939380589094,Measles,0.9579661841190751,Military,-5.4048170317135146e-05,Alcohol,0.18120797916040082,64.969181283307
Alcohol & Measles & Total Expenditure,0.19396295901423685,0.16658624215602302,Total Expenditure,0.8676123918365924,Measles,-3.732612144237744e-05,Alcohol,0.5472995352465806,62.19542829242956
Percentage Expenditure & Total Expenditure & Under-Five Deaths,0.21971897756279313,0.16622167346743322,Total Expenditure,0.001802741743009955,Under-Five Deaths,0.37439115726893807,Percentage Expenditure,-0.00919201826162852,66.55082680164146
Diphtheria & Infant Deaths & Polio,0.19231458814481495,0.1654390461154678,Infant Deaths,0.10801086634104769,Diphtheria,-0.010355411318160972,Polio,0.07075374484872077,55.376601297442754
Gdp & Percentage Expenditure & Population,0.21049742823439088,0.16462307535223186,Percentage Expenditure,0.0005016999629960108,Population,-0.0010148451455397557,Gdp,-1.9469619187261616e-09,67.71393173764179
