,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,Other Variable3,Coefficent4,y intercept
Fdi & Hiv/Aids & Military & Under-Five Deaths,0.43615893534999123,0.38183375004793696,Fdi,0.027772694264537687,Hiv/Aids,-1.0435570446603573,Military,0.2827382272368773,Under-Five Deaths,-0.010135463116104582,71.61945211060191
Bmi & Infant Deaths & Thinness 1-19 Years & Thinness 5-9 Years,0.4359315044775234,0.24531015448581284,Infant Deaths,0.19704171201894385,Thinness 5-9 Years,0.008176097495667445,Thinness 1-19 Years,-0.41113802615377165,Bmi,-0.4193898863270668,65.7754643107493
Alcohol & Bmi & Diphtheria & Infant Deaths,0.43573169091854547,0.4220573610253867,Infant Deaths,0.49525394884461327,Alcohol,0.1967669678815145,Diphtheria,0.10558954319025363,Bmi,-7.521537572327541e-05,50.87091014758924
Alcohol & Bmi & Gdp & Percentage Expenditure,0.43571347147018785,0.426780020915968,Gdp,0.32577518874659445,Alcohol,0.2031182985968168,Bmi,0.00025748573631947935,Percentage Expenditure,-0.0004039146170403546,59.22854345456345
Bmi & Gdp & Hepatitis B & Measles,0.4356981804729595,0.4207414348632169,Gdp,0.2160321369394368,Bmi,0.0002170387642717868,Measles,0.04825369142769863,Hepatitis B,1.1294386319810455e-05,56.39501323083812
Alcohol & Bmi & Gdp & Measles,0.4355790722600668,0.4226925641313526,Gdp,0.32086467287063963,Alcohol,0.2160581984224509,Bmi,0.00018853615322469985,Measles,2.0199899575967795e-05,58.79845154235057
Bmi & Hepatitis B & Percentage Expenditure & Total Expenditure,0.43546852177562007,0.3684086555491606,Total Expenditure,0.22603547875057592,Bmi,0.035094602383476316,Hepatitis B,0.0013977335308517705,Percentage Expenditure,0.04057908549634482,56.996583361294086
Alcohol & Bmi & Polio & Population,0.43525275583444717,0.3806796030059769,Population,0.47114493924117823,Alcohol,0.2123135794239958,Polio,0.08013146894078872,Bmi,4.3455895548660806e-09,52.554850907722205
Bmi & Percentage Expenditure & Population & Thinness 1-19 Years,0.43513226267352323,0.49006607070856195,Thinness 1-19 Years,0.1762731118873159,Population,0.0010863308145259367,Bmi,1.2184089481694776e-08,Percentage Expenditure,-0.5624648128985678,64.54360949535507
Alcohol & Bmi & Military & Percentage Expenditure,0.4349924327119499,0.38347841056866916,Bmi,0.2994240400709753,Alcohol,0.21490581022443714,Military,0.11734611493517626,Percentage Expenditure,0.0011814840881114175,58.996218539856145
Alcohol & Bmi & Fdi & Polio,0.4349079106585325,0.3821492389946781,Fdi,0.45940089183867866,Alcohol,0.2053689527620425,Polio,0.014618136212763658,Bmi,0.08488431842609911,52.555563495151006
Bmi & Diphtheria & Population & Thinness 5-9 Years,0.434787299054795,0.47159258035948176,Thinness 5-9 Years,0.17878883152389832,Population,0.11376728455790616,Diphtheria,1.2080292863259068e-08,Bmi,-0.4744824885794998,55.41541051004817
Bmi & Diphtheria & Military & Percentage Expenditure,0.4345632107836346,0.5354130467386856,Diphtheria,0.20408448403254198,Bmi,0.09485005508205865,Military,-0.02982046965195767,Percentage Expenditure,0.0013171921414366489,53.045844413426565
Bmi & Percentage Expenditure & Thinness 1-19 Years & Under-Five Deaths,0.43453448913163395,0.4604208532423921,Thinness 1-19 Years,0.16945674443513398,Under-Five Deaths,0.001240141070050493,Bmi,-0.5597112690447001,Percentage Expenditure,0.0033612859255962224,64.93913919606906
Gdp & Infant Deaths & Thinness 5-9 Years & Under-Five Deaths,0.4343400570519637,0.4453828124156012,Infant Deaths,0.00020762881640575063,Thinness 5-9 Years,0.25940023060814177,Gdp,-0.9130304594952128,Under-Five Deaths,-0.18981464329234765,72.92699555169922
Hepatitis B & Hiv/Aids & Total Expenditure & Under-Five Deaths,0.4343108982612045,0.515773858307216,Hiv/Aids,0.032762094757534575,Total Expenditure,-1.0567474383249105,Under-Five Deaths,0.662374146919765,Hepatitis B,-0.00699438462823454,65.76666975435975
Bmi & Gdp & Military & Population,0.43403711052391364,0.35607201060509186,Population,0.2363704850786669,Gdp,0.0002382914501431548,Military,-0.2265159268825854,Bmi,3.593286260580213e-09,59.57175472526614
Bmi & Polio & Thinness 1-19 Years & Thinness 5-9 Years,0.43397367683877724,0.4209985482604065,Thinness 5-9 Years,0.18097434357052836,Thinness 1-19 Years,0.10121216434873798,Polio,-0.2991647191108776,Bmi,-0.20701214138515317,56.69682064557795
Bmi & Percentage Expenditure & Thinness 5-9 Years & Under-Five Deaths,0.43394861077094876,0.4604800624667372,Thinness 5-9 Years,0.17250936449257556,Under-Five Deaths,0.0013404934045862038,Bmi,-0.5346891677531502,Percentage Expenditure,0.0016969819589098328,64.75551745487743
Bmi & Measles & Percentage Expenditure & Thinness 5-9 Years,0.43377095193571324,0.4674747194742413,Thinness 5-9 Years,0.18442698369026106,Bmi,1.917692607445549e-05,Measles,0.001230658357043498,Percentage Expenditure,-0.41034526536821503,63.696188041556034
Bmi & Fdi & Gdp & Hepatitis B,0.43367071120705886,0.4281054240515709,Fdi,0.21260759543014965,Gdp,0.013438450008088583,Bmi,0.0002302094256574367,Hepatitis B,0.04504282927553246,56.68167218633937
Fdi & Hiv/Aids & Military & Total Expenditure,0.4332563107888603,0.40048775210932364,Fdi,0.025330736707832053,Hiv/Aids,-1.0111982636250962,Military,-0.04797229510586559,Total Expenditure,0.7551254545565032,67.07853238236433
Hepatitis B & Hiv/Aids & Military & Total Expenditure,0.43309157431692036,0.4538703219231055,Hiv/Aids,0.044449577671809,Total Expenditure,-1.0800015897165722,Military,-0.10914344327691652,Hepatitis B,0.7305276490009529,64.08994349287205
Bmi & Polio & Thinness 5-9 Years & Total Expenditure,0.4330584730183644,0.40672891030294417,Thinness 5-9 Years,0.19530268832907752,Total Expenditure,0.08115162027454059,Polio,-0.40952150603011034,Bmi,0.10351564392713627,56.911087036743204
Bmi & Diphtheria & Hepatitis B & Thinness 5-9 Years,0.4327330780649922,0.4447722002794553,Thinness 5-9 Years,0.19385091502984764,Diphtheria,0.10674357308880508,Bmi,-0.0071854985730766124,Hepatitis B,-0.4092595334208734,55.826394325566554
Bmi & Gdp & Hepatitis B & Population,0.43246240682281456,0.42747713524666675,Population,0.21736744119832097,Gdp,0.0002504838502267815,Bmi,0.037897081473199916,Hepatitis B,5.16683910857952e-09,56.77409116584798
Bmi & Polio & Thinness 1-19 Years & Under-Five Deaths,0.43220306978257605,0.4439953987260057,Thinness 1-19 Years,0.17815013463927254,Polio,0.08708407903695162,Under-Five Deaths,-0.5747634429867523,Bmi,0.0034973149697501704,58.2998909852142
Fdi & Hepatitis B & Hiv/Aids & Measles,0.4320655299465109,0.3615563178823552,Fdi,0.026925741160427716,Hiv/Aids,0.05041488611412456,Measles,-1.0129043636691843,Hepatitis B,-5.5762976451004254e-05,67.76519922434369
Bmi & Gdp & Hepatitis B & Total Expenditure,0.43203549062834556,0.4303914572627525,Gdp,0.21197856007071203,Total Expenditure,0.00023280977116993764,Bmi,0.043324830743915785,Hepatitis B,0.0725401042423186,56.40334865525263
Alcohol & Bmi & Polio & Under-Five Deaths,0.4314770572876169,0.39063734918862847,Polio,0.4193386561394942,Alcohol,0.2116777419241568,Under-Five Deaths,0.07685465668221775,Bmi,-0.0016340966257002432,53.378345506755615
Alcohol & Bmi & Gdp & Total Expenditure,0.43101976922613716,0.4350584054606433,Gdp,0.3455017524609493,Alcohol,0.2061556991692973,Total Expenditure,0.00018200748466865035,Bmi,0.00830342526288055,58.99273766433823
Hepatitis B & Hiv/Aids & Military & Under-Five Deaths,0.4308988839060911,0.42701114818218333,Hiv/Aids,0.04606072966421667,Under-Five Deaths,-1.0078353162949665,Military,0.01671987588663631,Hepatitis B,-0.007481746387363097,68.44741433218482
Bmi & Diphtheria & Polio & Under-Five Deaths,0.43086440923925284,0.3273847622230438,Diphtheria,0.24589115313962043,Polio,0.08028387989849442,Under-Five Deaths,0.052250186084525196,Bmi,-0.0002771585083425343,49.08882417424401
Alcohol & Bmi & Military & Polio,0.4306496167271529,0.3813148789832468,Polio,0.4953931311050337,Alcohol,0.20823819965844415,Military,0.030067537254743634,Bmi,0.0784960717827207,52.90435857832498
Alcohol & Bmi & Military & Thinness 1-19 Years,0.4302919012422637,0.3507093638846367,Thinness 1-19 Years,0.4372620669410628,Alcohol,0.18978502453092488,Military,0.1690430416342165,Bmi,-0.4161873550815997,61.928856845853446
Alcohol & Bmi & Thinness 5-9 Years & Under-Five Deaths,0.4301893145022059,0.34746352410787984,Thinness 5-9 Years,0.39068237172934184,Alcohol,0.19104485670904156,Under-Five Deaths,-0.5279133580216743,Bmi,0.0041798733828956325,62.82228870319223
Diphtheria & Percentage Expenditure & Population & Thinness 1-19 Years,0.42987848333222634,0.3206954126783629,Thinness 1-19 Years,0.11163084465694058,Population,0.001478956013341561,Diphtheria,1.3693520357557776e-08,Percentage Expenditure,-0.8529092098133506,63.021113358193126
Fdi & Hiv/Aids & Measles & Under-Five Deaths,0.4295944297673796,0.37911698382777964,Fdi,0.031055441191549116,Hiv/Aids,-1.0055187744923288,Under-Five Deaths,-6.375619595377913e-06,Measles,-0.01128772684654138,71.8246088985473
Alcohol & Bmi & Infant Deaths & Thinness 5-9 Years,0.4294742360081202,0.3573124806352146,Infant Deaths,0.37900314051937073,Alcohol,0.16690740962748507,Thinness 5-9 Years,0.006287790639422475,Bmi,-0.6760427493331713,64.50719422391103
Bmi & Fdi & Polio & Thinness 5-9 Years,0.42945388646607235,0.4256878189131813,Fdi,0.19401113335030482,Thinness 5-9 Years,0.017380762891710644,Polio,0.08158183059370464,Bmi,-0.440617206762308,57.59617398152636
Fdi & Hiv/Aids & Population & Under-Five Deaths,0.4292912211736827,0.4505904249192366,Fdi,0.02430767107794022,Population,-1.0229251448714838,Hiv/Aids,1.6746446451776364e-08,Under-Five Deaths,-0.014095993715186519,72.10028945907605
Bmi & Hepatitis B & Percentage Expenditure & Under-Five Deaths,0.4290203030927326,0.3793832363027807,Under-Five Deaths,0.221613542678887,Bmi,0.050421670914431234,Hepatitis B,0.0014245522780608547,Percentage Expenditure,-7.728260722138919e-05,56.05182970952327
Bmi & Gdp & Population & Under-Five Deaths,0.42882761471957076,0.4114141649221932,Population,0.22068298123026756,Gdp,0.00023038880666815113,Under-Five Deaths,1.1798043994721858e-08,Bmi,-0.005798690804413917,59.998294556521856
Bmi & Diphtheria & Polio & Total Expenditure,0.4281027424196438,0.35333155572758834,Diphtheria,0.22993342079776813,Total Expenditure,0.08322336623701727,Polio,0.053868312227999024,Bmi,0.19562303070596315,48.38716284681584
Bmi & Diphtheria & Measles & Thinness 1-19 Years,0.4280172460993215,0.4621041766651932,Thinness 1-19 Years,0.19695099963176363,Diphtheria,0.08982088009662229,Bmi,4.618616442433887e-05,Measles,-0.44718993766304116,56.56237697681705
Bmi & Hepatitis B & Measles & Percentage Expenditure,0.4278014455363089,0.3975019364371707,Bmi,0.21728125104896187,Measles,0.05682709311663263,Hepatitis B,2.0649700271067883e-05,Percentage Expenditure,0.0013721903885032666,55.8367925550682
Gdp & Infant Deaths & Polio & Thinness 5-9 Years,0.42776424787417655,0.316211002401078,Infant Deaths,0.00020126366834380706,Thinness 5-9 Years,0.008217917785925066,Gdp,0.10980696611509787,Polio,-0.8534699483091984,63.032612305985495
Alcohol & Bmi & Fdi & Gdp,0.4277384134784665,0.4471021480333141,Fdi,0.31267982614237927,Alcohol,0.21248419198434862,Gdp,0.007375435220104763,Bmi,0.00018137129309622746,58.91503331168802
Fdi & Hiv/Aids & Total Expenditure & Under-Five Deaths,0.4276046268481592,0.5130105987953204,Fdi,0.019322688747984262,Hiv/Aids,-1.056437261719432,Total Expenditure,0.689968186985215,Under-Five Deaths,-0.008146665786546992,67.74099136567493
Bmi & Gdp & Infant Deaths & Total Expenditure,0.42745450047827716,0.38232925182162436,Infant Deaths,0.22812453116552175,Gdp,0.00019364844583617425,Total Expenditure,-0.0035080378801694507,Bmi,0.0172173095006687,59.91891702358881
Bmi & Hepatitis B & Polio & Thinness 1-19 Years,0.4273394257794637,0.439339482183125,Thinness 1-19 Years,0.18249740058543146,Polio,-0.0017462490761514793,Bmi,0.08897245988298268,Hepatitis B,-0.5116676299148258,57.83634994996375
Bmi & Hepatitis B & Infant Deaths & Percentage Expenditure,0.42704212343964143,0.38944239564119015,Infant Deaths,0.21705265568915555,Bmi,0.04451182122960433,Hepatitis B,-0.0015352798640505677,Percentage Expenditure,0.001517601635347622,56.92028453144735
Alcohol & Gdp & Polio & Thinness 5-9 Years,0.42703527910850897,0.34038754964558116,Thinness 5-9 Years,0.26510450102722244,Alcohol,0.00020963188200735024,Gdp,0.09192293763887607,Polio,-0.7122537898123013,62.740321744032194
Bmi & Gdp & Hepatitis B & Infant Deaths,0.4268977332202151,0.44178614904483576,Infant Deaths,0.21917079268530584,Gdp,0.00022325372178740374,Bmi,0.05123192998687886,Hepatitis B,-0.00033872617882325066,55.94512298485414
Alcohol & Bmi & Diphtheria & Total Expenditure,0.42663081758185095,0.4477121455789803,Diphtheria,0.4479913249887841,Alcohol,0.19086455902901658,Total Expenditure,0.10276626146139595,Bmi,0.09161749164206177,51.02386205573018
Alcohol & Bmi & Gdp & Infant Deaths,0.42646314339148084,0.448510401418326,Infant Deaths,0.27984179079702043,Alcohol,0.20937759484379853,Gdp,0.00017818125885576963,Bmi,-0.0013995755371652265,59.27621333576231
Gdp & Polio & Population & Thinness 5-9 Years,0.42644622654851794,0.3572206276553336,Thinness 5-9 Years,0.00022103822591756561,Population,0.09367469933576372,Gdp,1.3712408805655052e-08,Polio,-0.8355648945294785,64.36606285555067
Bmi & Fdi & Gdp & Population,0.4263080326790524,0.38834996185182935,Fdi,0.2313178256243573,Population,0.015514549079978335,Gdp,0.00022967024885838484,Bmi,2.8362923659014383e-09,59.3079987774919
Alcohol & Bmi & Thinness 1-19 Years & Total Expenditure,0.42621690660286005,0.3438177641628457,Thinness 1-19 Years,0.3530671527316266,Alcohol,0.1862598426339943,Total Expenditure,-0.527032475564703,Bmi,-0.018131744875898942,63.33702804215415
Bmi & Diphtheria & Fdi & Polio,0.4261484451754186,0.35462905840754366,Fdi,0.2248281549953143,Diphtheria,0.07507941927156726,Polio,0.020367891703484936,Bmi,0.07206701879960115,48.4371238389918
Bmi & Gdp & Percentage Expenditure & Under-Five Deaths,0.4261070534098458,0.3979821936142658,Gdp,0.22503817670314474,Under-Five Deaths,0.00028763191585500766,Bmi,-0.0004932405754860047,Percentage Expenditure,-0.002228806675331963,59.90926254755567
Bmi & Hepatitis B & Military & Percentage Expenditure,0.42602621860166584,0.39970293577172966,Bmi,0.21850972207097255,Hepatitis B,0.04862571211462583,Military,-0.07584496332721363,Percentage Expenditure,0.001419988577916531,56.64689037854982
Hepatitis B & Hiv/Aids & Infant Deaths & Measles,0.42581177430656836,0.4194582948684729,Infant Deaths,0.03438386680131182,Hiv/Aids,-1.020520681133583,Measles,-0.012062619480793572,Hepatitis B,1.864198029499775e-05,69.32476535047219
Bmi & Diphtheria & Military & Thinness 5-9 Years,0.42579042435941483,0.4575951233507929,Thinness 5-9 Years,0.17890682470361674,Diphtheria,0.09530058814352416,Military,0.1521746372863937,Bmi,-0.457404024145716,56.77355972008882
Alcohol & Bmi & Diphtheria & Under-Five Deaths,0.42565253404579345,0.45122575982980995,Diphtheria,0.4287250040402042,Alcohol,0.19745415514203235,Under-Five Deaths,0.10062561876223916,Bmi,-0.0013267103406587877,51.6364149108046
Bmi & Infant Deaths & Measles & Under-Five Deaths,0.4255646020182833,0.3076428820118934,Infant Deaths,0.2569513308250135,Under-Five Deaths,0.2291202021941512,Bmi,-1.580903835007863e-05,Measles,-0.17197782473106046,60.144513218228255
Fdi & Hiv/Aids & Infant Deaths & Under-Five Deaths,0.4255331303844315,0.5322718238142998,Infant Deaths,0.023982466765777612,Fdi,-1.043706749834392,Hiv/Aids,0.15056658494356,Under-Five Deaths,-0.12145940383166265,72.08179037943111
Hiv/Aids & Infant Deaths & Measles & Population,0.4252600032736582,0.3848627220686788,Infant Deaths,-1.0392966091637221,Population,-0.026341845134447855,Hiv/Aids,4.0721560018563544e-05,Measles,2.2129967358619496e-08,72.13013687200043
Bmi & Gdp & Percentage Expenditure & Population,0.424562343678576,0.3884837073405789,Population,0.2152505889746017,Gdp,0.00029423628610055977,Bmi,-0.0003954480862024123,Percentage Expenditure,2.8002245354842407e-09,60.28483503460905
Bmi & Hepatitis B & Percentage Expenditure & Population,0.42396550970883384,0.4119805337801057,Population,0.21742618961356197,Bmi,0.04151149102580289,Hepatitis B,0.0014548661880538927,Percentage Expenditure,4.414749225911674e-09,57.03761534048513
Bmi & Gdp & Hepatitis B & Military,0.4238504725031947,0.4523638632475062,Gdp,0.20434895529238592,Bmi,0.00023600464266265958,Military,0.04496898084092393,Hepatitis B,-0.06942322295190703,57.262312894241404
Alcohol & Percentage Expenditure & Polio & Thinness 5-9 Years,0.4230206666211022,0.33511438581245245,Thinness 5-9 Years,0.2999437009530016,Alcohol,0.0010325966300678852,Polio,0.08928962431460313,Percentage Expenditure,-0.6899491787915676,63.42462828347067
Fdi & Hiv/Aids & Measles & Total Expenditure,0.4229569320913643,0.44361826891359407,Fdi,0.02088380167038558,Hiv/Aids,-1.0759748505930802,Total Expenditure,-6.319519334518908e-05,Measles,0.762767243548708,67.28266379449768
Bmi & Gdp & Military & Total Expenditure,0.42291986672691967,0.39746564784277216,Gdp,0.22032429976314216,Total Expenditure,0.00021856976935824988,Military,-0.16730851557264295,Bmi,0.14796514089023743,59.51209954780123
Bmi & Gdp & Hepatitis B & Under-Five Deaths,0.4228580396619464,0.4590214305926356,Gdp,0.20359634140447846,Under-Five Deaths,0.00023789074835697777,Bmi,0.040958015939080564,Hepatitis B,-0.0016670107961627408,57.45877954313682
Bmi & Gdp & Military & Under-Five Deaths,0.422837272943558,0.4060400694304911,Gdp,0.2168381232918683,Under-Five Deaths,0.00023158009500913516,Military,-0.16765493598358608,Bmi,-0.002236991827995091,60.41873557637064
Hiv/Aids & Infant Deaths & Military & Population,0.4227383074354514,0.41308022744868456,Infant Deaths,-1.01391948811448,Population,-0.016762057933999992,Military,0.1474268034155911,Hiv/Aids,1.420659627784926e-08,72.08587846246705
Fdi & Hepatitis B & Hiv/Aids & Population,0.42259752420581986,0.37191362614499124,Fdi,0.028022402601954297,Population,0.0642981888201542,Hiv/Aids,-1.0037024025690722,Hepatitis B,-2.2681300448912367e-09,66.60986336994334
Fdi & Hiv/Aids & Infant Deaths & Population,0.4222856668852749,0.43626740062656866,Infant Deaths,0.03109871098959458,Fdi,-1.0071039938321626,Population,-0.01896854606821754,Hiv/Aids,1.6500255384244156e-08,71.80835814496584
