,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,Other Variable3,Coefficent4,y intercept
Alcohol & Status Developed & Total Expenditure & Under-Five Deaths,0.25978666752204005,0.2646194955224841,Alcohol,0.5011966853055249,Total Expenditure,6.435176563184193,Status Developed,0.2521010333909075,Under-Five Deaths,-0.006477678997455882,65.06295077545117
Fdi & Hepatitis B & Infant Deaths & Status Developed,0.22581435540496217,0.26425854097482426,Infant Deaths,0.006908491086506759,Fdi,0.03574068493284671,Status Developed,-0.008001538854999546,Hepatitis B,9.530438777739949,65.71013511655022
Fdi & Gdp & Population & Status Developed,0.2738112439287832,0.2638611015417257,Fdi,0.010074306375282362,Population,0.0002159267896382472,Status Developed,-6.911377561295666e-10,Gdp,7.31034565459362,67.07137968724071
Gdp & Infant Deaths & Population & Status Developed,0.3010644159819452,0.2638403702790808,Infant Deaths,0.00020762792674326405,Population,-0.017882793935061928,Status Developed,2.0607996187999023e-08,Gdp,6.689439432853621,67.83313321514514
Diphtheria & Hepatitis B & Status Developed & Under-Five Deaths,0.3164096507552564,0.26380973168674826,Diphtheria,0.12785084594622384,Under-Five Deaths,0.0006302837518242822,Status Developed,9.291159416056361,Hepatitis B,-0.004771982276805392,57.5243256033556
Alcohol & Gdp & Hepatitis B & Status Developed,0.3330416949268935,0.2629298547299004,Alcohol,0.39718324525178145,Gdp,0.00022873580607622718,Status Developed,0.05409720291227875,Hepatitis B,4.378576144316281,61.420732237500104
Diphtheria & Fdi & Measles & Status Developed,0.30304353967732955,0.2618093439331698,Fdi,0.13250248803483736,Diphtheria,0.011748147504040733,Status Developed,1.422825199082385e-05,Measles,9.40847661765864,56.80089057344864
Gdp & Hepatitis B & Measles & Status Developed,0.30827622544175814,0.26142992916860053,Gdp,0.00020955214558581543,Measles,0.06012691477215888,Status Developed,-1.595292153430683e-05,Hepatitis B,7.240522004329428,62.374014229855945
Hepatitis B & Military & Status Developed & Under-Five Deaths,0.23646699454516373,0.2611281675799382,Under-Five Deaths,0.05161694907193061,Military,0.10333708510171576,Status Developed,9.781830306500193,Hepatitis B,-0.005922579035683856,64.21019126284551
Hepatitis B & Military & Population & Status Developed,0.21730932107791068,0.2609940891840804,Population,0.06394991136948626,Military,0.30339350443290114,Status Developed,1.7532930107755362e-09,Hepatitis B,10.069404923961816,62.59367445623565
Fdi & Measles & Status Developed & Total Expenditure,0.1944417388975127,0.26065618346182984,Fdi,0.015171827913631194,Total Expenditure,-1.1798685171516676e-05,Status Developed,9.774773771780811,Measles,0.32939162240493813,66.22462245411874
Infant Deaths & Polio & Population & Status Developed,0.30064186292411244,0.2590700328982133,Infant Deaths,-0.010641411456818921,Population,0.11170170984057791,Status Developed,1.2766671900199533e-08,Polio,8.660229185525575,59.391108946012665
Alcohol & Fdi & Measles & Status Developed,0.23328320736609617,0.2588811625254076,Alcohol,0.5222842747585994,Fdi,0.01323618450969763,Status Developed,-2.7625148728133847e-05,Measles,7.03659835701002,65.98863123985237
Fdi & Hepatitis B & Status Developed & Under-Five Deaths,0.2357268821855275,0.2584546067453516,Fdi,0.006476879808086818,Under-Five Deaths,0.04093977168366497,Status Developed,9.425884902257806,Hepatitis B,-0.007802518514473417,65.46715060997998
Alcohol & Measles & Status Developed & Under-Five Deaths,0.25964292893504237,0.25831781836738354,Alcohol,0.48303944697823625,Under-Five Deaths,3.094858560611616e-05,Status Developed,7.023455937364862,Measles,-0.008863259952816635,66.69465718685855
Alcohol & Military & Percentage Expenditure & Status Developed,0.2874208080076345,0.2580718225273103,Alcohol,0.4076630115699219,Military,0.23866469057315834,Status Developed,0.0011407819787495055,Percentage Expenditure,5.511633848643253,65.57233231579123
Diphtheria & Polio & Status Developed & Under-Five Deaths,0.33310591288814695,0.25771261938585877,Diphtheria,0.09128718816602106,Polio,0.056411772170418095,Status Developed,8.951407875917786,Under-Five Deaths,-0.005409737036059875,56.322681259230606
Measles & Military & Status Developed & Under-Five Deaths,0.21651087510392805,0.2572009039249016,Under-Five Deaths,6.840988457451e-05,Military,0.18888398405861928,Status Developed,10.425811231428607,Measles,-0.008731468155135286,68.06552686301298
Diphtheria & Fdi & Gdp & Status Developed,0.38225893909896225,0.25673927390680107,Fdi,0.1495942768057421,Gdp,0.007799971059465282,Status Developed,0.00019805005250369927,Diphtheria,6.130791310671941,54.88068835466131
Infant Deaths & Measles & Percentage Expenditure & Status Developed,0.27799534640406054,0.2564815158505206,Infant Deaths,-0.008611719899377932,Measles,1.551781870046363e-05,Status Developed,0.001313555816643955,Percentage Expenditure,7.71006367580256,67.84142397114054
Measles & Percentage Expenditure & Status Developed & Total Expenditure,0.2642229019458294,0.2553174515464419,Total Expenditure,-1.1141781829966943e-05,Measles,0.0011649811113861705,Status Developed,7.880980087975609,Percentage Expenditure,0.3159856919018007,65.54411834486474
Military & Population & Status Developed & Under-Five Deaths,0.2376545183808714,0.2550819023757127,Population,0.18614788660412715,Military,2.0658500985517288e-08,Status Developed,9.827645382665679,Under-Five Deaths,-0.014731152228440342,68.2924468442583
Fdi & Gdp & Infant Deaths & Status Developed,0.2938991542922905,0.25497745169673447,Infant Deaths,0.007980857103088388,Fdi,0.00023755396476769926,Status Developed,-0.007406621650459845,Gdp,6.566692135778055,67.43639106418576
Hepatitis B & Percentage Expenditure & Status Developed & Total Expenditure,0.3025922989926284,0.2549449110547183,Total Expenditure,0.06517736928301111,Hepatitis B,0.0013087733063870816,Status Developed,6.731963191009794,Percentage Expenditure,0.20193985436074074,61.399048954527956
Hepatitis B & Polio & Status Developed & Total Expenditure,0.28986128122062704,0.25469339425285653,Total Expenditure,0.010089984690420526,Polio,0.1132533627961047,Status Developed,8.843577461689934,Hepatitis B,0.3780021812404364,55.72756193425688
Gdp & Hepatitis B & Percentage Expenditure & Status Developed,0.31454981893273615,0.25453126750818555,Gdp,0.0003422656497465277,Hepatitis B,0.06464497709498364,Status Developed,-0.0007993496163198749,Percentage Expenditure,6.7261986990617215,62.34016312712572
Fdi & Gdp & Status Developed & Under-Five Deaths,0.30033599525788024,0.2544028537277677,Fdi,0.013851156111051626,Gdp,0.0002324902482618641,Status Developed,6.880383364991491,Under-Five Deaths,-0.008324548704371191,67.57044837164139
Alcohol & Diphtheria & Status Developed & Total Expenditure,0.3353077834249364,0.2542090702421599,Alcohol,0.376684529653215,Diphtheria,0.1357005387784419,Status Developed,6.677032121695843,Total Expenditure,0.22630849467233308,53.79142897495142
Fdi & Measles & Status Developed & Thinness 5-9 Years,0.36589315615484785,0.25366889636978396,Fdi,0.0009471723784889933,Thinness 5-9 Years,1.7191634870438073e-05,Status Developed,7.558440444082752,Measles,-0.8888667647405235,72.67538669475223
Fdi & Hepatitis B & Measles & Status Developed,0.21651593564959004,0.25361248010878756,Fdi,0.008324129593913996,Measles,0.0488601073254937,Status Developed,-1.7877370814524396e-05,Hepatitis B,9.810824846628337,64.51248309910193
Alcohol & Diphtheria & Gdp & Status Developed,0.3935799512151446,0.252103462174024,Alcohol,0.3085107802423013,Gdp,0.14363759483155966,Status Developed,0.0001700955064938836,Diphtheria,4.685995743191944,54.09449971534262
Fdi & Percentage Expenditure & Status Developed & Total Expenditure,0.26520510989825385,0.25193055241765216,Fdi,0.005911081359180803,Total Expenditure,0.0011591729667689305,Status Developed,7.2737713430973585,Percentage Expenditure,0.41765478324853994,65.26956881663324
Hepatitis B & Polio & Status Developed & Under-Five Deaths,0.29740096128124505,0.25177452834018277,Polio,0.0174017379747417,Under-Five Deaths,0.10448311678450317,Status Developed,9.079255369204176,Hepatitis B,-0.005689925236747398,58.31941641559902
Infant Deaths & Measles & Polio & Status Developed,0.2942716851357954,0.2515136111384466,Infant Deaths,-0.00786984497633462,Polio,8.704511035491353e-06,Status Developed,0.11129428676508359,Measles,9.061644386347655,59.359557625724854
Gdp & Percentage Expenditure & Population & Status Developed,0.2790006404233971,0.2510030934840044,Population,0.0003403192966336375,Gdp,-0.0008294737682399167,Status Developed,-1.704629654553265e-09,Percentage Expenditure,7.35248981513953,67.30530110993195
Fdi & Population & Status Developed & Total Expenditure,0.1934028277364206,0.25092954558062286,Fdi,0.0038055315140625825,Population,2.0300630252757171e-10,Status Developed,10.301837591309962,Total Expenditure,0.22526205864229618,66.75235092740634
Fdi & Infant Deaths & Status Developed & Total Expenditure,0.21575416988799756,0.25076121311019495,Infant Deaths,0.004252874166109638,Fdi,-0.009542166614378567,Status Developed,9.682855935008721,Total Expenditure,0.267465476166395,67.0575400320861
Military & Percentage Expenditure & Status Developed & Under-Five Deaths,0.2869284582777595,0.2500751666186216,Under-Five Deaths,0.2957585513160275,Military,0.0014245666775181331,Status Developed,7.566524211308745,Percentage Expenditure,-0.006018131185985525,67.35920047442814
Alcohol & Percentage Expenditure & Population & Status Developed,0.28138006485053735,0.24965688042720047,Alcohol,0.3738065932731871,Population,0.001291542035758184,Status Developed,-9.228901579581839e-10,Percentage Expenditure,6.0615627227507165,65.85506407755946
Alcohol & Fdi & Gdp & Status Developed,0.3047857962765027,0.24946890870610727,Alcohol,0.4047531683013477,Fdi,0.012601401481223524,Status Developed,0.0001967150312072001,Gdp,4.998452528182884,65.74464215225501
Measles & Status Developed & Total Expenditure & Under-Five Deaths,0.22890035890505178,0.2492300869588292,Total Expenditure,5.045837466128519e-05,Under-Five Deaths,10.11361799942877,Status Developed,0.2968343667508397,Measles,-0.009790112745552193,66.83407694186442
Fdi & Gdp & Measles & Status Developed,0.2760799378433678,0.24872555676580366,Fdi,0.02582182147359404,Gdp,0.00023988534063430994,Status Developed,-2.8903121355825607e-05,Measles,7.000806485460333,67.0524986317976
Fdi & Gdp & Military & Status Developed,0.2793548386852631,0.24863078017325446,Fdi,0.0068743172014368815,Military,0.00019609813142725386,Status Developed,0.24834112934703256,Gdp,7.842275270382714,66.76700324250031
Fdi & Hepatitis B & Status Developed & Total Expenditure,0.22973384629071836,0.24730857458191913,Fdi,0.005294771320012121,Total Expenditure,0.05226656823171183,Status Developed,9.546558450131487,Hepatitis B,0.32871153952163157,62.222541282605235
Infant Deaths & Population & Status Developed & Total Expenditure,0.2327039609165612,0.24676630160395385,Infant Deaths,-0.016067575429790298,Population,1.7441180925187647e-08,Status Developed,9.822199698276775,Total Expenditure,0.2573964298643271,66.96630097387884
Gdp & Infant Deaths & Percentage Expenditure & Status Developed,0.29963637001325194,0.24649957881232054,Infant Deaths,0.0003087308816651325,Gdp,-0.009407799282081858,Status Developed,-0.0005756518315801901,Percentage Expenditure,6.92864483154655,67.56831680354483
Hepatitis B & Infant Deaths & Status Developed & Total Expenditure,0.2411656514294468,0.24516158969866564,Infant Deaths,0.041531295117122176,Total Expenditure,-0.006609502923859093,Status Developed,9.64147475025779,Hepatitis B,0.3442123972280854,63.175173637285155
Alcohol & Status Developed & Thinness 1-19 Years & Thinness 5-9 Years,0.3797735449413311,0.24495727916427934,Alcohol,0.2302725862402259,Thinness 5-9 Years,6.007332350352536,Status Developed,-0.39569859449355604,Thinness 1-19 Years,-0.5087801657648789,71.91234046525486
Diphtheria & Measles & Military & Status Developed,0.3076501380540292,0.24446134926584195,Diphtheria,0.14634917853370472,Military,-3.534847381373709e-05,Status Developed,0.45375320584595136,Measles,9.558083477097114,55.130609278629564
Fdi & Infant Deaths & Polio & Status Developed,0.2956224146109493,0.24298262324672937,Infant Deaths,0.008735422208737091,Fdi,-0.009694920604717716,Status Developed,0.1104936862743396,Polio,8.547977489535771,59.34806555154377
Hepatitis B & Percentage Expenditure & Population & Status Developed,0.3004741339386129,0.2422762813549505,Population,0.06947939859336241,Hepatitis B,0.0011893376715369588,Status Developed,1.8078572638479534e-09,Percentage Expenditure,7.452638520471931,62.225142745316276
Fdi & Military & Status Developed & Under-Five Deaths,0.22277539188786213,0.24205077561947333,Fdi,0.008594978927694542,Military,0.10903461230223775,Status Developed,10.112998799142494,Under-Five Deaths,-0.008716660852738214,68.17788181233124
Military & Percentage Expenditure & Status Developed & Total Expenditure,0.26747395850839817,0.24195829863229623,Total Expenditure,0.0965706391813099,Military,0.0012218009798301665,Status Developed,7.712483785082724,Percentage Expenditure,0.4010544905951393,64.83602322045974
Alcohol & Measles & Population & Status Developed,0.23629429481576955,0.24120885706502157,Alcohol,0.48435958464903145,Population,-3.331714403080991e-05,Status Developed,2.265067251850403e-09,Measles,7.581231421403084,66.04352378925388
Fdi & Infant Deaths & Measles & Status Developed,0.21078778215219804,0.24092619038178187,Infant Deaths,0.003949052337765101,Fdi,-0.007784616922426097,Status Developed,2.193593999883295e-06,Measles,10.085512045783616,68.46391965109963
Hepatitis B & Measles & Status Developed & Total Expenditure,0.23252971276761947,0.23996434085103469,Total Expenditure,0.05356334679891045,Measles,-7.197496896438403e-06,Status Developed,9.76697574954525,Hepatitis B,0.2710683761095031,62.266239736664204
Measles & Population & Status Developed & Under-Five Deaths,0.242623784644853,0.23977434934554678,Population,2.4273135327602473e-05,Under-Five Deaths,2.253986104973694e-08,Status Developed,9.787109341806149,Measles,-0.01653173352844365,68.57529119865353
Fdi & Infant Deaths & Military & Status Developed,0.21507115714540215,0.23949993262157765,Infant Deaths,0.009421859955209479,Military,-0.010190832979879744,Status Developed,0.15864406627031877,Fdi,10.374420143114257,68.14883576032595
Diphtheria & Measles & Status Developed & Total Expenditure,0.3169638123972318,0.23892785694267982,Diphtheria,0.14632012526225482,Total Expenditure,-1.9630928469985113e-05,Status Developed,8.60047305636105,Measles,0.2721788889417209,54.41289246662562
Percentage Expenditure & Population & Status Developed & Total Expenditure,0.26957728582511964,0.2383626145857778,Population,0.001225763854184142,Total Expenditure,-1.1058931462394632e-09,Status Developed,7.883315652208517,Percentage Expenditure,0.19189118918680473,66.41845388665274
